"","mod_name","beta","std","t.value","p.value","Lower_95CI","Upper_95CI","dependent","factor","p.corrected","Sig"
"235","sulc.APARC.paracn~KSADS.Depressive_symptoms_ever.p",-0.00475174234107927,0.0396557065651569,-0.119824931962109,0.904681101972496,-0.0827078891202935,0.073204404438135,"sulc.APARC.paracn","KSADS.Depressive_symptoms_ever.p",0.920244448681087,FALSE
"236","sulc.APARC.parsopc~KSADS.Depressive_symptoms_ever.p",-0.0227849099186394,0.0403425783500296,-0.564785664439881,0.5725314724136,-0.10209132586005,0.0565215060227711,"sulc.APARC.parsopc","KSADS.Depressive_symptoms_ever.p",0.915370925405528,FALSE
"237","sulc.APARC.parsobis~KSADS.Depressive_symptoms_ever.p",-0.0209897099851602,0.0384871222054974,-0.545369692051491,0.585798762117456,-0.0966486253755999,0.0546692054052795,"sulc.APARC.parsobis","KSADS.Depressive_symptoms_ever.p",0.915370925405528,FALSE
"238","sulc.APARC.parstgris~KSADS.Depressive_symptoms_ever.p",-0.0506051532518936,0.0405204096762058,-1.24888059267598,0.212428353687536,-0.130261154313987,0.0290508478101995,"sulc.APARC.parstgris","KSADS.Depressive_symptoms_ever.p",0.708456069583495,FALSE
"239","sulc.APARC.pericc~KSADS.Depressive_symptoms_ever.p",0.00963226469644059,0.0439647061175972,0.219090846886958,0.826689378276758,-0.0767946175878812,0.0960591469807624,"sulc.APARC.pericc","KSADS.Depressive_symptoms_ever.p",0.915370925405528,FALSE
"240","sulc.APARC.postcn~KSADS.Depressive_symptoms_ever.p",0.0465777143215485,0.0408596585671961,1.13994379676347,0.254981769334636,-0.0337451904129649,0.126900619056062,"sulc.APARC.postcn","KSADS.Depressive_symptoms_ever.p",0.708456069583495,FALSE
"241","sulc.APARC.ptcate~KSADS.Depressive_symptoms_ever.p",0.063470294647287,0.0370527970761647,1.71296905107647,0.087481671811047,-0.00936898972415541,0.136309579018729,"sulc.APARC.ptcate","KSADS.Depressive_symptoms_ever.p",0.424910977367943,FALSE
"242","sulc.APARC.precn~KSADS.Depressive_symptoms_ever.p",-0.0253694190103039,0.040087677343677,-0.632848313780031,0.527188973560166,-0.104174744390316,0.0534359063697079,"sulc.APARC.precn","KSADS.Depressive_symptoms_ever.p",0.915370925405528,FALSE
"243","sulc.APARC.pc~KSADS.Depressive_symptoms_ever.p",0.012209305865967,0.0452160559542651,0.270021469327541,0.787280932941544,-0.0766775101829732,0.101096121914907,"sulc.APARC.pc","KSADS.Depressive_symptoms_ever.p",0.915370925405528,FALSE
"244","sulc.APARC.rracate~KSADS.Depressive_symptoms_ever.p",-0.0220386045140506,0.0358167668610462,-0.615315296312228,0.538691259298243,-0.092448070803321,0.0483708617752198,"sulc.APARC.rracate","KSADS.Depressive_symptoms_ever.p",0.915370925405528,FALSE
"245","sulc.APARC.rrmdfr~KSADS.Depressive_symptoms_ever.p",0.0128043435101592,0.0389003608562764,0.329157448113833,0.742206414378046,-0.0636669264114511,0.0892756134317694,"sulc.APARC.rrmdfr","KSADS.Depressive_symptoms_ever.p",0.915370925405528,FALSE
"246","sulc.APARC.sufr~KSADS.Depressive_symptoms_ever.p",-0.0791242535411584,0.0388386902554616,-2.03725339399239,0.0422726832895709,-0.155474289904587,-0.0027742171777294,"sulc.APARC.sufr","KSADS.Depressive_symptoms_ever.p",0.424910977367943,TRUE
"247","sulc.APARC.supl~KSADS.Depressive_symptoms_ever.p",-0.00416712288174279,0.0415929936196908,-0.100188097058972,0.920244448681087,-0.0859316353933534,0.0775973896298679,"sulc.APARC.supl","KSADS.Depressive_symptoms_ever.p",0.920244448681087,FALSE
"248","sulc.APARC.sutm~KSADS.Depressive_symptoms_ever.p",-0.0338629663700587,0.0385717176945122,-0.877922177027562,0.380505181279387,-0.109688181618191,0.0419622488780739,"sulc.APARC.sutm","KSADS.Depressive_symptoms_ever.p",0.808573510218698,FALSE
"249","sulc.APARC.sm~KSADS.Depressive_symptoms_ever.p",0.0431515823657915,0.0405960507922584,1.06295025066873,0.288436334375034,-0.0366531158311226,0.122956280562706,"sulc.APARC.sm","KSADS.Depressive_symptoms_ever.p",0.708456069583495,FALSE
"250","sulc.APARC.frpole~KSADS.Depressive_symptoms_ever.p",-0.0103647580149831,0.0410816770793345,-0.252296370349422,0.800939667438613,-0.0911241121087212,0.070394596078755,"sulc.APARC.frpole","KSADS.Depressive_symptoms_ever.p",0.915370925405528,FALSE
"251","sulc.APARC.tmpole~KSADS.Depressive_symptoms_ever.p",-0.0643499219010842,0.0372863458097149,-1.72583074322928,0.0851387009521871,-0.137648322019785,0.00894847821761696,"sulc.APARC.tmpole","KSADS.Depressive_symptoms_ever.p",0.424910977367943,FALSE
"252","sulc.APARC.trvtm~KSADS.Depressive_symptoms_ever.p",-0.0607948623301411,0.0372037096617542,-1.63410753612667,0.103011403826709,-0.133930814311167,0.0123410896508851,"sulc.APARC.trvtm","KSADS.Depressive_symptoms_ever.p",0.437798466263514,FALSE
"253","sulc.APARC.insula~KSADS.Depressive_symptoms_ever.p",0.040060690742322,0.0377136694995447,1.06223264068233,0.288761509473268,-0.0340777526178701,0.114199134102514,"sulc.APARC.insula","KSADS.Depressive_symptoms_ever.p",0.708456069583495,FALSE
"254","sa.APARC.bankssts~KSADS.Depressive_symptoms_ever.p",0.0414971105149177,0.0360512607292651,1.15105851156078,0.250385603096847,-0.0293733294901952,0.112367550520031,"sa.APARC.bankssts","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"255","sa.APARC.cdacate~KSADS.Depressive_symptoms_ever.p",0.0424316399798563,0.0321496875874397,1.31981500176175,0.187640480326518,-0.0207689932090738,0.105632273168786,"sa.APARC.cdacate","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"256","sa.APARC.cdmdfr~KSADS.Depressive_symptoms_ever.p",0.029652210225678,0.0362366960457796,0.818292324118538,0.413670290864095,-0.0415827630081771,0.100887183459533,"sa.APARC.cdmdfr","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"257","sa.APARC.cuneus~KSADS.Depressive_symptoms_ever.p",0.033569391038065,0.036897600896645,0.909798746322214,0.363468442891486,-0.0389648049312747,0.106103587007405,"sa.APARC.cuneus","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"258","sa.APARC.ehinal~KSADS.Depressive_symptoms_ever.p",0.0413368133144446,0.0398821357391169,1.03647441513271,0.300597790136688,-0.0370644534096462,0.119738080038535,"sa.APARC.ehinal","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"259","sa.APARC.fusiform~KSADS.Depressive_symptoms_ever.p",0.0243248455081246,0.0353196829455147,0.688705092445163,0.49140222233967,-0.0451074412012765,0.0937571322175257,"sa.APARC.fusiform","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"260","sa.APARC.ifpl~KSADS.Depressive_symptoms_ever.p",-0.0124033839667132,0.0359483561075733,-0.345033412086963,0.73024792789963,-0.0830715315784302,0.0582647636450038,"sa.APARC.ifpl","KSADS.Depressive_symptoms_ever.p",0.956934922421951,FALSE
"261","sa.APARC.iftm~KSADS.Depressive_symptoms_ever.p",-0.0395263225814103,0.0349716063042192,-1.13024040810621,0.2590421957068,-0.1082743518134,0.0292217066505793,"sa.APARC.iftm","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"262","sa.APARC.ihcate~KSADS.Depressive_symptoms_ever.p",0.00557368661814119,0.0347084591293873,0.160585827142698,0.872499488090602,-0.0626570415350735,0.0738044147713559,"sa.APARC.ihcate","KSADS.Depressive_symptoms_ever.p",0.956934922421951,FALSE
"263","sa.APARC.locc~KSADS.Depressive_symptoms_ever.p",0.0228387955164481,0.0331800786332157,0.688328553072952,0.491639004979849,-0.0423874053035245,0.0880649963364208,"sa.APARC.locc","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"264","sa.APARC.lobfr~KSADS.Depressive_symptoms_ever.p",-0.0012467078127601,0.0339983886789155,-0.036669614684806,0.970766458921658,-0.068081562306036,0.0655881466805158,"sa.APARC.lobfr","KSADS.Depressive_symptoms_ever.p",0.970766458921658,FALSE
"265","sa.APARC.lingual~KSADS.Depressive_symptoms_ever.p",-0.0136753140458297,0.0403679381194003,-0.338766721386187,0.73496060672598,-0.0930315828350291,0.0656809547433696,"sa.APARC.lingual","KSADS.Depressive_symptoms_ever.p",0.956934922421951,FALSE
"266","sa.APARC.mobfr~KSADS.Depressive_symptoms_ever.p",-0.0480272669851291,0.0336060284322682,-1.42912653549426,0.153736807230431,-0.114090810218884,0.0180362762486258,"sa.APARC.mobfr","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"267","sa.APARC.mdtm~KSADS.Depressive_symptoms_ever.p",-0.0234501621825945,0.0344190979763818,-0.681312514310686,0.496062185882872,-0.0911120571849275,0.0442117328197384,"sa.APARC.mdtm","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"268","sa.APARC.parahpal~KSADS.Depressive_symptoms_ever.p",0.00983630165230114,0.0360910629771168,0.272541201087309,0.785344473996464,-0.0611123825739952,0.0807849858785975,"sa.APARC.parahpal","KSADS.Depressive_symptoms_ever.p",0.956934922421951,FALSE
"269","sa.APARC.paracn~KSADS.Depressive_symptoms_ever.p",0.0203632481141419,0.0379301536845437,0.536861734953628,0.591657192994651,-0.0542007650911727,0.0949272613194564,"sa.APARC.paracn","KSADS.Depressive_symptoms_ever.p",0.874623676600788,FALSE
"270","sa.APARC.parsopc~KSADS.Depressive_symptoms_ever.p",0.0641116463676024,0.0355690127382463,1.80245785395851,0.0722149000877495,-0.00581077887675782,0.134034071611963,"sa.APARC.parsopc","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"271","sa.APARC.parsobis~KSADS.Depressive_symptoms_ever.p",0.00879431232534672,0.0355991501864966,0.247037142158595,0.805004347256145,-0.0611873578434606,0.078775982494154,"sa.APARC.parsobis","KSADS.Depressive_symptoms_ever.p",0.956934922421951,FALSE
"272","sa.APARC.parstgris~KSADS.Depressive_symptoms_ever.p",-0.00922601674564162,0.0397075570055652,-0.232349140601839,0.816383923799976,-0.0872840923742735,0.0688320588829903,"sa.APARC.parstgris","KSADS.Depressive_symptoms_ever.p",0.956934922421951,FALSE
"273","sa.APARC.pericc~KSADS.Depressive_symptoms_ever.p",-0.0322049308500034,0.044054528149476,-0.731024305622633,0.465185975247271,-0.11880838745635,0.054398525756343,"sa.APARC.pericc","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"274","sa.APARC.postcn~KSADS.Depressive_symptoms_ever.p",0.0217739249778737,0.0337698281615947,0.644774526944038,0.519437458618287,-0.0446116197242146,0.0881594696799619,"sa.APARC.postcn","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"275","sa.APARC.ptcate~KSADS.Depressive_symptoms_ever.p",0.00611914602253783,0.0334672943826975,0.18283957921921,0.855015158276153,-0.0596716704621971,0.0719099625072727,"sa.APARC.ptcate","KSADS.Depressive_symptoms_ever.p",0.956934922421951,FALSE
"276","sa.APARC.precn~KSADS.Depressive_symptoms_ever.p",0.0360657113215219,0.0347763445302474,1.03707597243733,0.300317716803818,-0.0322984675940673,0.104429890237111,"sa.APARC.precn","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"277","sa.APARC.pc~KSADS.Depressive_symptoms_ever.p",-0.0472905326187081,0.0351843314839321,-1.34407932804705,0.179673305951451,-0.116456742152342,0.0218756769149257,"sa.APARC.pc","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"278","sa.APARC.rracate~KSADS.Depressive_symptoms_ever.p",0.0418877507159905,0.0329674178658334,1.27058027069211,0.204605591873394,-0.0229203964256548,0.106695897857636,"sa.APARC.rracate","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"279","sa.APARC.rrmdfr~KSADS.Depressive_symptoms_ever.p",-0.038696363324373,0.0344638008039999,-1.12281183217267,0.262180951041561,-0.106446136226083,0.0290534095773367,"sa.APARC.rrmdfr","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"280","sa.APARC.sufr~KSADS.Depressive_symptoms_ever.p",-0.024565281093722,0.030740177264279,-0.799126201600262,0.424684485789514,-0.0849950648096112,0.0358645026221672,"sa.APARC.sufr","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"281","sa.APARC.supl~KSADS.Depressive_symptoms_ever.p",-0.0584787048070519,0.0351414411403607,-1.66409523654645,0.09686496668167,-0.127560599466271,0.0106031898521673,"sa.APARC.supl","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"282","sa.APARC.sutm~KSADS.Depressive_symptoms_ever.p",0.0195203093353245,0.032500108576484,0.600622896055454,0.548426316027318,-0.0443691899065045,0.0834098085771535,"sa.APARC.sutm","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"283","sa.APARC.sm~KSADS.Depressive_symptoms_ever.p",0.0124331730592352,0.0319413886348023,0.389249609695691,0.697295587608405,-0.0503579810122551,0.0752243271307255,"sa.APARC.sm","KSADS.Depressive_symptoms_ever.p",0.956934922421951,FALSE
"284","sa.APARC.frpole~KSADS.Depressive_symptoms_ever.p",-0.0220801744319732,0.0367469995203601,-0.600870131444051,0.54826178133128,-0.0943183145745046,0.0501579657105581,"sa.APARC.frpole","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"285","sa.APARC.tmpole~KSADS.Depressive_symptoms_ever.p",-0.00320806563271622,0.0368819472856992,-0.0869820025462738,0.930728700174514,-0.0757114893551787,0.0692953580897462,"sa.APARC.tmpole","KSADS.Depressive_symptoms_ever.p",0.970766458921658,FALSE
"286","sa.APARC.trvtm~KSADS.Depressive_symptoms_ever.p",0.0276613512963428,0.0390845280718978,0.707731490206521,0.479518086621266,-0.0491719589906132,0.104494661583299,"sa.APARC.trvtm","KSADS.Depressive_symptoms_ever.p",0.847567942951309,FALSE
"287","sa.APARC.insula~KSADS.Depressive_symptoms_ever.p",0.0014252368085342,0.0359949127977053,0.039595506635734,0.968435072627874,-0.0693344330703128,0.0721849066873812,"sa.APARC.insula","KSADS.Depressive_symptoms_ever.p",0.970766458921658,FALSE
"288","vol.APARC.bankssts~KSADS.Depressive_symptoms_ever.p",0.0469971199046675,0.0367201521060897,1.27987269140079,0.201320750654813,-0.0251882429417623,0.119182482751097,"vol.APARC.bankssts","KSADS.Depressive_symptoms_ever.p",0.760545058029294,FALSE
"289","vol.APARC.cdacate~KSADS.Depressive_symptoms_ever.p",0.0605316083595029,0.0330416822038614,1.83197719734829,0.0676872174693111,-0.00442252941343436,0.12548574613244,"vol.APARC.cdacate","KSADS.Depressive_symptoms_ever.p",0.760545058029294,FALSE
"290","vol.APARC.cdmdfr~KSADS.Depressive_symptoms_ever.p",0.0502572553389496,0.0369950723990495,1.35848511923012,0.175064117726856,-0.0224685524665265,0.122983063144426,"vol.APARC.cdmdfr","KSADS.Depressive_symptoms_ever.p",0.760545058029294,FALSE
"291","vol.APARC.cuneus~KSADS.Depressive_symptoms_ever.p",0.0407410983191861,0.0367447914492638,1.10875845833661,0.26819074692753,-0.0314927011437964,0.112974897782169,"vol.APARC.cuneus","KSADS.Depressive_symptoms_ever.p",0.802274112275992,FALSE
"292","vol.APARC.ehinal~KSADS.Depressive_symptoms_ever.p",0.0234612629119839,0.0364658964223801,0.643375460738298,0.520343723938073,-0.0482242779639019,0.0951468037878696,"vol.APARC.ehinal","KSADS.Depressive_symptoms_ever.p",0.901510315561562,FALSE
"293","vol.APARC.fusiform~KSADS.Depressive_symptoms_ever.p",0.0313796331187662,0.0358023617375876,0.876468243876265,0.381293815192148,-0.0390015152305158,0.101760781468048,"vol.APARC.fusiform","KSADS.Depressive_symptoms_ever.p",0.886965117729394,FALSE
"294","vol.APARC.ifpl~KSADS.Depressive_symptoms_ever.p",0.00577337241215998,0.0364993338068853,0.158177473668598,0.874395596946823,-0.0659779004826501,0.0775246453069701,"vol.APARC.ifpl","KSADS.Depressive_symptoms_ever.p",0.959014525683612,FALSE
"295","vol.APARC.iftm~KSADS.Depressive_symptoms_ever.p",-0.0337412865237937,0.0353606254805443,-0.954205025088101,0.34054764007081,-0.103254059058483,0.0357714860108955,"vol.APARC.iftm","KSADS.Depressive_symptoms_ever.p",0.886965117729394,FALSE
"296","vol.APARC.ihcate~KSADS.Depressive_symptoms_ever.p",0.0160911945243477,0.0360456166772366,0.446411963719005,0.65553769383594,-0.054768150266823,0.0869505393155184,"vol.APARC.ihcate","KSADS.Depressive_symptoms_ever.p",0.905943136160203,FALSE
"297","vol.APARC.locc~KSADS.Depressive_symptoms_ever.p",0.021021426410986,0.0348861989679421,0.602571418866906,0.547130241813327,-0.047558707014333,0.0896015598363051,"vol.APARC.locc","KSADS.Depressive_symptoms_ever.p",0.901510315561562,FALSE
"298","vol.APARC.lobfr~KSADS.Depressive_symptoms_ever.p",0.0250881368577659,0.0322287311481628,0.778440104961936,0.436763034784506,-0.0382678820739843,0.0884441557895161,"vol.APARC.lobfr","KSADS.Depressive_symptoms_ever.p",0.886965117729394,FALSE
"299","vol.APARC.lingual~KSADS.Depressive_symptoms_ever.p",0.0162587189839365,0.0397733826142946,0.408783913141276,0.682913781309207,-0.0619287582178967,0.0944461961857698,"vol.APARC.lingual","KSADS.Depressive_symptoms_ever.p",0.905943136160203,FALSE
"300","vol.APARC.mobfr~KSADS.Depressive_symptoms_ever.p",-0.00125828705147267,0.0338498937965706,-0.0371725553715075,0.970365691261994,-0.0678012267146593,0.065284652611714,"vol.APARC.mobfr","KSADS.Depressive_symptoms_ever.p",0.973006478391949,FALSE
"301","vol.APARC.mdtm~KSADS.Depressive_symptoms_ever.p",0.00118145746547901,0.0348937789242055,0.0338586848975376,0.973006478391949,-0.0674135768211343,0.0697764917520923,"vol.APARC.mdtm","KSADS.Depressive_symptoms_ever.p",0.973006478391949,FALSE
"302","vol.APARC.parahpal~KSADS.Depressive_symptoms_ever.p",-0.0138895539212168,0.0359150172824087,-0.386733878254875,0.699155847212537,-0.0844921632643443,0.0567130554219107,"vol.APARC.parahpal","KSADS.Depressive_symptoms_ever.p",0.905943136160203,FALSE
"303","vol.APARC.paracn~KSADS.Depressive_symptoms_ever.p",0.0124635889058917,0.0384625223152792,0.32404502241759,0.746070818014285,-0.0631469674255699,0.0880741452373533,"vol.APARC.paracn","KSADS.Depressive_symptoms_ever.p",0.905943136160203,FALSE
"304","vol.APARC.parsopc~KSADS.Depressive_symptoms_ever.p",0.0827910486353655,0.0357714903758366,2.31444224899531,0.0211417296889456,0.0124705879554353,0.153111509315296,"vol.APARC.parsopc","KSADS.Depressive_symptoms_ever.p",0.718818809424151,TRUE
"305","vol.APARC.parsobis~KSADS.Depressive_symptoms_ever.p",0.0293865384236876,0.036426504103247,0.806735072363646,0.420291450783902,-0.0422215640788011,0.100994640926176,"vol.APARC.parsobis","KSADS.Depressive_symptoms_ever.p",0.886965117729394,FALSE
"306","vol.APARC.parstgris~KSADS.Depressive_symptoms_ever.p",0.0230154234605594,0.040504396725843,0.568220374107555,0.570199462709899,-0.0566090989565423,0.102639945877661,"vol.APARC.parstgris","KSADS.Depressive_symptoms_ever.p",0.901510315561562,FALSE
"307","vol.APARC.pericc~KSADS.Depressive_symptoms_ever.p",0.0108733567520316,0.0422394383258462,0.257421906706043,0.796983510612046,-0.0721619523929689,0.0939086658970321,"vol.APARC.pericc","KSADS.Depressive_symptoms_ever.p",0.934394460717571,FALSE
"308","vol.APARC.postcn~KSADS.Depressive_symptoms_ever.p",0.0590931338121294,0.0379501192114591,1.55712643438248,0.120219604018626,-0.0155101281087311,0.13369639573299,"vol.APARC.postcn","KSADS.Depressive_symptoms_ever.p",0.760545058029294,FALSE
"309","vol.APARC.ptcate~KSADS.Depressive_symptoms_ever.p",0.0113289432635089,0.0338094865470852,0.335081789773159,0.737736447061769,-0.0551345628516549,0.0777924493786726,"vol.APARC.ptcate","KSADS.Depressive_symptoms_ever.p",0.905943136160203,FALSE
"310","vol.APARC.precn~KSADS.Depressive_symptoms_ever.p",0.0443450734392906,0.0344173268518298,1.28845199483971,0.198322423852616,-0.0233133398435751,0.112003486722156,"vol.APARC.precn","KSADS.Depressive_symptoms_ever.p",0.760545058029294,FALSE
"311","vol.APARC.pc~KSADS.Depressive_symptoms_ever.p",-0.0364873695379052,0.0339517954621645,-1.07468159021417,0.283155569038585,-0.103230629959141,0.0302558908833301,"vol.APARC.pc","KSADS.Depressive_symptoms_ever.p",0.802274112275992,FALSE
"312","vol.APARC.rracate~KSADS.Depressive_symptoms_ever.p",0.0614498947799099,0.0340774503600258,1.80324214783372,0.0720914636463887,-0.00554038107768146,0.128440170637501,"vol.APARC.rracate","KSADS.Depressive_symptoms_ever.p",0.760545058029294,FALSE
"313","vol.APARC.rrmdfr~KSADS.Depressive_symptoms_ever.p",0.00615560998994984,0.0370466073487409,0.166158534626493,0.868114903109183,-0.0666715064656647,0.0789827264455644,"vol.APARC.rrmdfr","KSADS.Depressive_symptoms_ever.p",0.959014525683612,FALSE
"314","vol.APARC.sufr~KSADS.Depressive_symptoms_ever.p",0.0180275951572296,0.0328391524748268,0.548966517057615,0.583330204186893,-0.0465284047775169,0.0825835950919761,"vol.APARC.sufr","KSADS.Depressive_symptoms_ever.p",0.901510315561562,FALSE
"315","vol.APARC.supl~KSADS.Depressive_symptoms_ever.p",-0.0273593489953462,0.0358603765125573,-0.762940929685043,0.445941681770813,-0.0978545441919708,0.0431358462012784,"vol.APARC.supl","KSADS.Depressive_symptoms_ever.p",0.886965117729394,FALSE
"316","vol.APARC.sutm~KSADS.Depressive_symptoms_ever.p",0.0558649532166145,0.0350472761423583,1.59398844548424,0.111716775927869,-0.013031829612768,0.124761736045997,"vol.APARC.sutm","KSADS.Depressive_symptoms_ever.p",0.760545058029294,FALSE
"317","vol.APARC.sm~KSADS.Depressive_symptoms_ever.p",0.0496290035401214,0.0350358783841746,1.41651946030668,0.157390263001535,-0.0192453733006434,0.118503380380886,"vol.APARC.sm","KSADS.Depressive_symptoms_ever.p",0.760545058029294,FALSE
"318","vol.APARC.frpole~KSADS.Depressive_symptoms_ever.p",0.0278879848923096,0.0385268711840745,0.723858025196641,0.469569768209679,-0.0478490700012856,0.103625039785905,"vol.APARC.frpole","KSADS.Depressive_symptoms_ever.p",0.886965117729394,FALSE
"319","vol.APARC.tmpole~KSADS.Depressive_symptoms_ever.p",-0.00228235367153296,0.0384666171130189,-0.0593333607898808,0.952715782949056,-0.0779009596553972,0.0733362523123313,"vol.APARC.tmpole","KSADS.Depressive_symptoms_ever.p",0.973006478391949,FALSE
"320","vol.APARC.trvtm~KSADS.Depressive_symptoms_ever.p",0.0426228720792538,0.0386273665403027,1.10343717153957,0.270490950248958,-0.0333117390154364,0.118557483173944,"vol.APARC.trvtm","KSADS.Depressive_symptoms_ever.p",0.802274112275992,FALSE
"321","vol.APARC.insula~KSADS.Depressive_symptoms_ever.p",0.0143533472156467,0.0360189637739445,0.398494173950381,0.690475434852578,-0.0564536026538066,0.0851602970851,"vol.APARC.insula","KSADS.Depressive_symptoms_ever.p",0.905943136160203,FALSE
"322","vol.ASEG.tp~KSADS.Depressive_symptoms_ever.p",-0.0124903533054234,0.0317775213565326,-0.393056247694276,0.694484238515648,-0.0749593731192345,0.0499786665083877,"vol.ASEG.tp","KSADS.Depressive_symptoms_ever.p",0.997240895788361,FALSE
"323","vol.ASEG.caudate~KSADS.Depressive_symptoms_ever.p",-0.00802295525709861,0.0421935513610401,-0.19014647969421,0.849289382801241,-0.0909680586972077,0.0749221481830104,"vol.ASEG.caudate","KSADS.Depressive_symptoms_ever.p",0.997240895788361,FALSE
"324","vol.ASEG.putamen~KSADS.Depressive_symptoms_ever.p",-0.00494752148136502,0.0413255039393821,-0.119720777963706,0.904763558658182,-0.0861861963119396,0.0762911533492096,"vol.ASEG.putamen","KSADS.Depressive_symptoms_ever.p",0.997240895788361,FALSE
"325","vol.ASEG.pallidum~KSADS.Depressive_symptoms_ever.p",-0.064157701861197,0.0369854530232442,-1.73467394926529,0.0835575061477825,-0.136864599665134,0.00854919594273959,"vol.ASEG.pallidum","KSADS.Depressive_symptoms_ever.p",0.376008777665021,FALSE
"326","vol.ASEG.hpus~KSADS.Depressive_symptoms_ever.p",-0.0663907033999195,0.0355195731091801,-1.86913010457214,0.0623244497808389,-0.136215939026088,0.00343453222624891,"vol.ASEG.hpus","KSADS.Depressive_symptoms_ever.p",0.376008777665021,FALSE
"327","vol.ASEG.amygdala~KSADS.Depressive_symptoms_ever.p",-0.000125305927902113,0.0362138987485499,-0.00346016121523315,0.997240895788361,-0.0713154636836599,0.0710648518278557,"vol.ASEG.amygdala","KSADS.Depressive_symptoms_ever.p",0.997240895788361,FALSE
"328","vol.ASEG.aa~KSADS.Depressive_symptoms_ever.p",0.0293426149340739,0.036702294168098,0.799476316103933,0.424481755438402,-0.0428076423460747,0.101492872214222,"vol.ASEG.aa","KSADS.Depressive_symptoms_ever.p",0.764067159789124,FALSE
"329","vol.ASEG.vedc~KSADS.Depressive_symptoms_ever.p",-0.0345153117698185,0.0338897964366993,-1.01845733521261,0.309067171620659,-0.101136693007754,0.032106069468117,"vol.ASEG.vedc","KSADS.Depressive_symptoms_ever.p",0.723085003878506,FALSE
"330","bl.vol.ASEG.subcorticalgv~KSADS.Depressive_symptoms_ever.p",-0.0299826877271867,0.0301984019415858,-0.992856767228399,0.321371112834891,-0.0891704679233601,0.0292050924689867,"bl.vol.ASEG.subcorticalgv","KSADS.Depressive_symptoms_ever.p",0.723085003878506,FALSE
"331","dtifa_fx~KSADS.Depressive_symptoms_ever.p",-0.0748015307399693,0.0416909668663243,-1.79419035734549,0.0735572051527787,-0.156768695324272,0.00716563384433393,"dtifa_fx","KSADS.Depressive_symptoms_ever.p",0.262013653126323,FALSE
"332","dtifa_cgc~KSADS.Depressive_symptoms_ever.p",-0.0825465503718868,0.0422808639023936,-1.95233830988997,0.0516131781867778,-0.165673491067843,0.00058039032406948,"dtifa_cgc","KSADS.Depressive_symptoms_ever.p",0.258065890933889,FALSE
"333","dtifa_cgh~KSADS.Depressive_symptoms_ever.p",-0.0584733192198659,0.0396210612684798,-1.47581405817577,0.140800709860048,-0.136370914169181,0.0194242757294492,"dtifa_cgh","KSADS.Depressive_symptoms_ever.p",0.312890466355662,FALSE
"334","dtifa_cst~KSADS.Depressive_symptoms_ever.p",-0.00037961383068263,0.0413243814885089,-0.00918619509860515,0.992675276941763,-0.0816260476127011,0.0808668199513358,"dtifa_cst","KSADS.Depressive_symptoms_ever.p",0.992675276941763,FALSE
"335","dtifa_atr~KSADS.Depressive_symptoms_ever.p",-0.0626716931606338,0.0390241413015108,-1.60597238197801,0.109089325599744,-0.13939570445733,0.0140523181360621,"dtifa_atr","KSADS.Depressive_symptoms_ever.p",0.272723313999361,FALSE
"336","dtifa_unc~KSADS.Depressive_symptoms_ever.p",-0.0613558873154105,0.0373826070795369,-1.64129503287095,0.101542325616725,-0.134852535088139,0.0121407604573183,"dtifa_unc","KSADS.Depressive_symptoms_ever.p",0.272723313999361,FALSE
"337","dtifa_ilf~KSADS.Depressive_symptoms_ever.p",-0.0606701326073301,0.0440240418072257,-1.37811364238193,0.168958331952586,-0.147224274948267,0.0258840097336067,"dtifa_ilf","KSADS.Depressive_symptoms_ever.p",0.337916663905172,FALSE
"338","dtifa_ifo~KSADS.Depressive_symptoms_ever.p",-0.0367385665006391,0.0426474778403949,-0.861447578169348,0.389520907277826,-0.120586294150072,0.0471091611487933,"dtifa_ifo","KSADS.Depressive_symptoms_ever.p",0.649201512129709,FALSE
